150, -1042, 162
97, -1100, 106
69, -1110, 76
69, -1110, 76
66, -1017, 136
63, -972, 155
63, -930, 142
83, -883, 69
83, -883, 69
101, -844, 33
92, -827, 85
98, -741, 109
105, -707, 81
105, -707, 81
112, -724, -4
130, -720, -32
162, -675, -13
186, -676, 10
212, -651, 20
212, -651, 20
249, -616, 38
254, -606, 25
253, -628, 54
278, -619, 54
278, -619, 54
310, -567, 50
307, -494, 122
282, -464, 197
300, -480, 201
369, -500, 162
369, -500, 162
437, -459, 212
427, -415, 269
409, -412, 280
454, -459, 366
540, -533, 431
596, -570, 516
634, -536, 592
634, -536, 592
658, -547, 632
767, -485, 733
856, -463, 827
-,-,-
262, -977, 420
222, -934, 439
193, -896, 392
86, -1012, 200
50, -1118, 169
50, -1118, 169
44, -1236, 342
61, -1315, 340
92, -1356, 356
110, -1340, 526
126, -1276, 564
125, -1236, 450
141, -1267, 326
127, -1253, 308
127, -1253, 308
130, -1155, 298
85, -1172, 279
48, -1169, 209
20, -1112, 102
-18, -1076, 135
-48, -997, 93
-56, -940, 84
-56, -940, 84
-86, -916, 172
-82, -837, 100
-38, -719, -18
7, -621, 39
73, -532, 91
73, -532, 91
150, -398, 119
199, -319, 191
228, -332, 286
261, -354, 304
298, -355, 328
298, -355, 328
292, -384, 242
301, -404, 251
371, -425, 279
459, -443, 335
499, -461, 315
479, -491, 279
491, -584, 229
491, -584, 229
592, -656, 116
716, -637, 100
-,-,-
675, -639, 397
681, -657, 394
634, -653, 478
587, -636, 548
601, -619, 544
601, -716, 572
601, -716, 572
546, -868, 622
486, -957, 653
433, -1052, 670
373, -1068, 580
257, -1124, 495
123, -1263, 349
59, -1353, 81
42, -1345, -118
42, -1345, -118
-4, -1439, 153
-83, -1427, 382
-38, -1319, 211
52, -1243, -150
144, -1206, -184
145, -1134, 57
114, -1056, 291
102, -1046, 212
108, -1034, 61
73, -997, 19
73, -997, 19
68, -1003, -8
49, -1034, 53
33, -1012, -15
-2, -1073, -16
-2, -1073, -16
-8, -1051, 14
39, -914, 1
68, -833, -11
121, -733, -135
161, -699, -135
161, -699, -102
143, -714, -102
150, -694, -134
185, -642, -78
200, -510, -46
174, -495, -29
124, -618, -35
151, -553, -79
199, -439, -55
199, -439, -55
272, -388, -8
339, -447, 76
373, -531, 71
456, -474, 127
535, -384, 259
629, -384, 395
629, -372, 395
736, -387, 383
749, -402, 322
749, -489, 361
774, -627, 434
-,-,-
296, -851, 171
153, -848, 200
160, -1019, 228
111, -1090, 218
80, -1049, 240
80, -1049, 240
31, -1197, 208
-30, -1335, -20
-140, -1579, 217
-109, -1578, 144
-85, -1499, 130
-46, -1531, 289
-91, -1634, 402
-111, -1571, 343
-48, -1378, 265
-27, -1272, 269
-25, -1244, 288
-7, -1248, 218
-7, -1248, 218
10, -1172, 214
4, -1120, 184
16, -1085, 155
-9, -1063, 57
-8, -997, 0
-8, -997, 0
32, -893, -8
67, -777, -37
102, -688, -23
102, -688, -23
129, -612, 60
152, -592, 31
188, -606, -39
212, -556, -73
219, -499, -23
216, -416, 7
216, -416, 7
220, -360, 25
246, -296, 67
264, -269, 103
319, -232, 137
319, -232, 137
358, -265, 203
378, -349, 185
418, -400, 154
462, -409, 186
523, -412, 239
623, -432, 214
749, -409, 211
749, -409, 211
845, -457, 413
893, -604, 640
967, -802, 712
1026, -866, 723
1045, -831, 793
995, -872, 901
917, -918, 914
917, -918, 914
887, -912, 890
907, -873, 834
930, -896, 687
934, -944, 572
933, -957, 570
932, -963, 633
932, -963, 633
938, -991, 683
912, -1001, 653
899, -955, 650
-,-,-
-72, -1432, 272
-72, -1432, 272
-89, -1375, 114
-189, -1619, 195
-157, -1689, 161
-189, -1630, 313
-161, -1588, 520
-85, -1551, 583
-61, -1499, 611
-71, -1456, 596
-74, -1389, 494
-62, -1284, 357
-80, -1231, 259
-129, -1205, 313
-177, -1133, 335
-220, -1118, 182
-241, -1045, 74
-194, -847, 127
-194, -847, 127
-176, -786, 187
-112, -775, 65
-47, -765, -172
-3, -687, -155
40, -598, -28
83, -523, 52
144, -428, 120
144, -428, 120
187, -374, 205
250, -258, 209
308, -120, 220
293, -87, 312
304, -172, 279
356, -255, 120
356, -255, 120
422, -199, 174
465, -115, 396
500, -218, 547
580, -476, 493
689, -678, 530
787, -751, 535
787, -751, 535
926, -743, 621
1034, -759, 696
1091, -823, 685
1133, -815, 738
1146, -729, 777
1100, -695, 898
947, -670, 976
-,-,-
197, -1045, 677
89, -1238, 447
75, -1302, 247
34, -1432, 268
37, -1533, 248
-155, -1802, 486
-191, -1912, 671
-139, -1860, 598
-121, -1777, 545
-65, -1569, 489
-69, -1452, 547
-99, -1337, 594
-99, -1337, 594
-88, -1182, 490
-87, -1111, 392
-102, -1053, 280
-119, -1016, 166
-170, -1057, 87
-196, -1015, 119
-245, -947, 203
-194, -739, 167
-132, -565, 113
-85, -377, 144
-11, -187, 182
91, -48, 212
91, -48, 212
159, -26, 284
241, -17, 240
290, -123, 219
320, -221, 264
320, -221, 264
357, -327, 292
423, -334, 290
509, -304, 319
598, -293, 448
703, -328, 642
764, -430, 696
774, -539, 628
774, -539, 628
785, -592, 660
824, -486, 827
962, -253, 1034
986, -335, 982
937, -572, 836
844, -839, 710
745, -1064, 784
745, -1064, 784
680, -1185, 1074
-,-,-
132, -1358, 941
59, -1506, 713
121, -1372, 318
140, -1176, 159
135, -1236, 326
122, -1236, 390
153, -1168, 292
180, -1148, 187
180, -1164, 189
180, -1164, 189
188, -1169, 334
169, -1217, 490
114, -1252, 513
110, -1190, 326
87, -1115, 194
63, -977, 184
-16, -902, 202
-114, -922, 353
-158, -892, 390
-158, -892, 390
-194, -890, 347
-149, -801, 183
-64, -625, -43
14, -526, -103
20, -522, -25
45, -478, 9
45, -478, 9
83, -461, 44
106, -488, 14
124, -499, -39
145, -469, -33
145, -469, -33
193, -420, 48
274, -388, 212
313, -387, 402
317, -413, 520
441, -381, 560
592, -365, 436
655, -421, 426
655, -421, 426
664, -361, 613
706, -304, 904
811, -379, 938
961, -438, 813
999, -539, 769
983, -599, 885
983, -599, 885
-,-,-
129, -1436, 855
129, -1436, 855
67, -1549, 857
91, -1554, 606
196, -1378, 280
135, -1402, 539
157, -1379, 760
173, -1249, 760
173, -1188, 695
161, -1144, 741
137, -1154, 794
98, -1191, 748
98, -1191, 748
76, -1205, 711
36, -1230, 656
33, -1241, 576
48, -1098, 538
38, -918, 618
-30, -863, 587
-30, -863, 587
-10, -700, 416
29, -606, 322
11, -590, 232
65, -467, 171
87, -404, 117
87, -404, 117
102, -371, 52
136, -284, 25
146, -230, 120
163, -227, 166
186, -303, 185
186, -303, 185
214, -360, 199
234, -380, 231
268, -333, 147
313, -238, 238
370, -216, 510
418, -279, 514
418, -279, 514
508, -303, 368
573, -310, 447
597, -313, 581
652, -368, 769
762, -445, 881
923, -345, 1012
1008, -285, 1283
998, -405, 1552
-,-,-
265, -999, 786
153, -1055, 606
145, -1177, 462
178, -1216, 366
261, -1053, 388
64, -1303, 717
35, -1504, 601
35, -1504, 601
24, -1578, 639
-12, -1494, 774
15, -1297, 774
61, -1149, 617
74, -1122, 536
71, -1092, 610
62, -1017, 639
62, -1017, 639
80, -960, 649
77, -955, 621
63, -983, 507
38, -1011, 328
5, -973, 329
5, -973, 329
-40, -919, 410
-69, -843, 397
-53, -726, 306
-26, -619, 239
-17, -499, 192
-17, -499, 192
-29, -410, 174
-84, -410, 221
-155, -399, 75
-102, -228, -156
-49, -152, -62
49, -2, 0
49, -2, 0
194, 104, 132
311, 115, 348
432, 101, 583
432, 101, 583
536, -69, 940
699, -212, 1363
848, -264, 1745
944, -358, 1859
1038, -579, 1695
1064, -921, 1334
1123, -1008, 1059
1163, -910, 931
1141, -864, 873
1055, -800, 912
1055, -800, 912
-,-,-
426, -949, 656
394, -951, 889
394, -951, 889
244, -1041, 903
221, -1125, 726
236, -1117, 696
156, -1163, 793
94, -1224, 837
35, -1386, 732
79, -1391, 592
-55, -1518, 837
-83, -1537, 774
-83, -1537, 774
-26, -1446, 744
-48, -1355, 670
-39, -1209, 712
-43, -1114, 688
-46, -1074, 599
-46, -1046, 504
-69, -1073, 433
-103, -1073, 376
-142, -1037, 312
-183, -970, 188
-172, -859, 156
-158, -724, 228
-116, -552, 138
-116, -552, 138
-77, -380, 104
-83, -385, -23
-50, -341, -149
-9, -223, -61
7, -144, 76
20, -156, 112
20, -156, 112
48, -161, 118
106, -152, 315
179, -108, 554
303, -82, 622
456, -90, 678
456, -90, 678
609, -102, 894
755, -136, 1033
906, -217, 1080
1031, -324, 1127
1119, -388, 1265
1143, -502, 1364
1113, -626, 1352
1044, -673, 1351
-,-,-
194, -567, 453
174, -527, 507
174, -527, 507
214, -427, 514
137, -603, 546
151, -771, 704
143, -811, 798
86, -843, 905
42, -936, 750
42, -936, 750
13, -1143, 542
-27, -1333, 613
-93, -1474, 815
-210, -1730, 813
-290, -1852, 748
-293, -1829, 630
-268, -1711, 659
-235, -1538, 778
-223, -1400, 728
-202, -1298, 572
-180, -1208, 498
-185, -1109, 567
-188, -1028, 525
-176, -971, 343
-202, -910, 235
-215, -854, 221
-215, -854, 221
-222, -784, 363
-213, -730, 312
-133, -576, 97
-49, -381, 131
23, -200, 217
68, -124, 188
110, -113, 177
110, -113, 177
174, -55, 249
204, -25, 324
230, 18, 339
264, 4, 360
264, 4, 360
326, -40, 390
394, -77, 530
445, -150, 643
513, -273, 623
513, -273, 623
615, -382, 664
703, -475, 894
788, -640, 1098
907, -782, 1197
1031, -790, 1256
1114, -783, 1425
1121, -823, 1594
-,-,-
435, -859, 759
410, -873, 999
408, -925, 1125
353, -967, 933
213, -1110, 871
87, -1286, 907
87, -1286, 907
17, -1525, 821
-57, -1698, 599
-80, -1808, 833
-115, -1795, 778
-119, -1656, 786
-94, -1557, 765
-74, -1453, 719
-79, -1309, 697
-60, -1135, 589
-23, -986, 442
-9, -900, 358
-9, -900, 358
-18, -847, 280
-4, -724, 231
-9, -649, 236
-25, -672, 168
-53, -714, 69
-53, -714, 69
-66, -665, 162
-34, -516, 280
20, -468, 331
92, -480, 269
165, -357, 175
165, -357, 175
235, -176, 252
232, -194, 352
224, -307, 292
252, -364, 208
276, -330, 213
304, -155, 248
304, -155, 248
347, -34, 374
412, -73, 455
488, -149, 355
560, -111, 409
583, -77, 649
669, -151, 891
669, -151, 891
780, -337, 951
884, -464, 982
927, -467, 1310
953, -454, 1657
984, -457, 1691
947, -597, 1567
880, -692, 1476
-,-,-
354, -600, 628
361, -601, 868
361, -601, 868
289, -753, 936
217, -948, 850
139, -1109, 668
177, -1211, 430
99, -1357, 508
-31, -1607, 802
-118, -1664, 913
-200, -1679, 650
-123, -1611, 353
-107, -1531, 456
-154, -1481, 667
-148, -1321, 691
-148, -1321, 691
-157, -1210, 720
-186, -1138, 704
-195, -1084, 579
-222, -1105, 487
-281, -1096, 514
-291, -946, 642
-287, -793, 634
-215, -616, 410
-130, -454, 156
-54, -351, 94
-10, -253, 155
27, -189, 198
65, -184, 329
65, -184, 329
149, -127, 336
261, 13, 219
309, 60, 195
322, 30, 342
322, 30, 342
342, -15, 462
424, 46, 522
508, 116, 633
508, 116, 633
557, 146, 850
617, 13, 1026
655, -209, 996
728, -297, 1011
808, -283, 1211
860, -296, 1455
860, -296, 1455
899, -400, 1520
-,-,-
219, -656, 629
245, -666, 755
227, -668, 1154
154, -700, 1046
80, -939, 950
132, -893, 832
146, -765, 1131
146, -765, 1131
-11, -945, 1232
-44, -998, 955
-23, -923, 887
-83, -752, 1209
-202, -785, 1269
-265, -887, 980
-281, -848, 841
-337, -721, 714
-371, -603, 736
-417, -480, 704
-491, -428, 858
-491, -428, 858
-602, -528, 1068
-577, -455, 953
-533, -277, 796
-506, -177, 799
-511, -154, 902
-419, 20, 1031
-373, 36, 1063
-321, 35, 919
-241, 162, 841
-241, 162, 841
-156, 308, 833
-80, 399, 894
-47, 397, 994
-37, 408, 1045
-30, 461, 1078
-17, 502, 1178
-17, 502, 1178
48, 486, 1278
208, 472, 1219
332, 532, 1133
390, 561, 1150
390, 454, 1253
415, 376, 1227
415, 376, 1227
520, 318, 1121
531, 187, 994
569, 76, 1020
540, -145, 1202
507, -286, 1209
589, -126, 1107
659, -118, 1019
-,-,-
-289, -391, 1271
-320, -479, 1302
-180, -460, 763
-30, -422, 331
8, -459, 651
-91, -518, 1358
-279, -709, 1427
-185, -577, 1110
-193, -641, 716
-193, -641, 716
-275, -758, 821
-246, -664, 1111
-254, -505, 1055
-240, -326, 890
-255, -349, 842
-319, -395, 913
-422, -397, 1030
-444, -265, 1051
-372, -88, 1016
-352, -85, 985
-355, -166, 917
-323, -121, 876
-280, 37, 952
-280, 37, 952
-227, 212, 987
-210, 222, 835
-164, 236, 791
-139, 310, 874
-86, 502, 943
-86, 502, 943
-49, 632, 982
23, 518, 929
51, 351, 967
128, 448, 1138
128, 448, 1138
232, 608, 1210
398, 714, 1239
478, 501, 1156
-,-,-
-130, -443, 1013
-93, -487, 954
-33, -482, 741
-51, -517, 853
-223, -655, 1226
-273, -814, 1434
-310, -803, 1326
-312, -679, 1229
-298, -560, 1175
-297, -492, 1117
-282, -383, 1158
-294, -347, 1165
-288, -351, 1064
-295, -314, 853
-324, -182, 858
-324, -182, 858
-386, 34, 950
-430, 68, 1018
-465, 25, 1036
-490, -38, 1026
-492, -164, 993
-421, -89, 921
-331, 66, 873
-331, 66, 873
-333, 72, 824
-369, -63, 1081
-331, -23, 1199
-201, 228, 870
-100, 385, 665
-103, 469, 751
-100, 511, 978
-100, 511, 978
-35, 473, 1152
10, 504, 1077
109, 583, 976
142, 550, 949
152, 423, 989
152, 423, 989
228, 342, 1122
312, 374, 1237
339, 353, 1294
-,-,-
-217, -620, 889
-203, -642, 895
-161, -518, 1279
-161, -553, 1250
-171, -619, 1052
-178, -618, 932
-269, -518, 1084
-219, -410, 1182
-203, -349, 1083
-229, -394, 1044
-242, -470, 1004
-238, -421, 911
-271, -359, 872
-297, -288, 952
-350, -270, 1003
-416, -337, 942
-415, -325, 779
-421, -162, 796
-421, -162, 796
-447, -103, 947
-463, -56, 1099
-438, 15, 1128
-441, 91, 943
-403, 178, 1010
-342, 244, 1074
-259, 295, 945
-184, 338, 905
-190, 303, 988
-190, 303, 988
-162, 318, 1042
-83, 429, 978
55, 521, 1001
142, 544, 1037
185, 560, 988
185, 560, 988
227, 524, 949
274, 448, 1057
-,-,-
-248, -696, 896
-216, -436, 918
-149, -288, 1065
-194, -359, 1123
-251, -537, 1131
-313, -660, 1137
-346, -688, 1068
-313, -596, 1045
-306, -501, 1038
-345, -540, 1064
-380, -568, 1001
-336, -443, 868
-301, -283, 768
-328, -237, 702
-374, -249, 681
-378, -220, 754
-358, -132, 855
-358, -132, 855
-355, -40, 919
-402, -50, 1062
-446, -71, 1189
-333, 181, 1033
-299, 245, 1097
-325, 215, 1238
-298, 260, 1145
-218, 351, 857
-157, 452, 720
-157, 452, 720
-96, 589, 915
-22, 700, 1160
63, 616, 1167
202, 594, 960
312, 588, 858
312, 588, 858
-,-,-
-75, -1155, 797
-68, -1177, 704
52, -1184, 418
147, -1101, 203
103, -1189, 249
-29, -1417, 321
-29, -1417, 321
-26, -1399, 436
-15, -1213, 510
-43, -1159, 533
-81, -1116, 458
-112, -1128, 389
-153, -1056, 440
-208, -1039, 517
-266, -1027, 648
-263, -915, 613
-261, -840, 452
-271, -809, 322
-277, -734, 310
-262, -655, 317
-203, -544, 314
-144, -467, 320
-144, -467, 320
-49, -288, 172
7, -88, 186
33, -100, 377
96, -264, 284
212, -220, 153
212, -220, 153
249, -138, 282
289, -47, 488
345, 3, 616
418, 44, 684
418, 44, 684
521, 169, 844
618, 237, 1075
707, 134, 1146
767, 13, 1087
759, -23, 1259
-,-,-
-118, -463, 1167
-166, -684, 1549
-194, -883, 1335
-131, -972, 1090
-132, -1052, 1336
-201, -1038, 1729
-140, -886, 1444
-43, -903, 1060
-67, -1070, 922
-42, -973, 1051
-7, -798, 1079
-12, -786, 938
14, -800, 760
43, -753, 740
43, -753, 740
44, -766, 599
45, -771, 384
60, -712, 260
-8, -732, 314
-47, -668, 392
-47, -668, 392
-18, -621, 188
-18, -652, 30
-31, -625, 139
-38, -612, 237
-42, -609, 168
5, -596, 120
5, -596, 120
4, -612, 142
-1, -523, 183
49, -399, 230
49, -399, 230
144, -290, 217
228, -182, 227
285, -67, 354
368, 109, 437
496, 248, 614
496, 248, 614
602, 281, 797
629, 279, 993
-,-,-
329, -623, 1189
329, -623, 1189
284, -762, 1169
323, -820, 928
335, -838, 652
224, -971, 735
79, -1282, 967
91, -1308, 848
50, -1328, 741
50, -1328, 741
10, -1304, 649
6, -1260, 536
-20, -1271, 466
16, -1172, 466
87, -961, 627
70, -842, 832
70, -842, 832
47, -830, 704
51, -804, 544
57, -763, 485
79, -711, 429
79, -711, 429
77, -700, 371
74, -668, 240
90, -610, 289
95, -574, 438
96, -556, 375
96, -556, 375
122, -430, 242
121, -326, 356
121, -226, 519
193, -120, 464
241, -109, 310
241, -109, 310
292, -7, 357
342, 135, 532
404, 167, 707
489, 140, 747
552, 86, 713
552, 86, 713
611, 30, 784
649, -23, 882
714, -47, 1009
779, -153, 1214
779, -153, 1214
871, -190, 1296
904, -297, 1448
-,-,-
69, -939, 1126
-14, -1165, 1142
55, -1081, 1044
88, -1032, 1008
59, -1044, 1157
-11, -1107, 1303
-48, -1139, 1285
-45, -1134, 1162
-58, -1109, 1139
-50, -1027, 1031
-10, -912, 925
-5, -897, 882
13, -851, 741
13, -851, 741
50, -759, 581
38, -793, 441
10, -789, 325
-3, -699, 367
-3, -699, 367
3, -618, 332
28, -560, 211
50, -458, 254
50, -428, 350
50, -428, 350
74, -430, 266
117, -391, 293
114, -351, 409
140, -193, 427
173, -45, 445
173, -45, 445
233, 21, 415
344, 106, 320
432, 232, 417
472, 327, 616
472, 327, 616
505, 354, 773
557, 215, 933
-,-,-
372, -274, 490
418, -400, 403
440, -419, 684
396, -491, 1112
373, -587, 1233
392, -651, 1084
381, -732, 1003
365, -818, 874
309, -853, 845
309, -853, 845
183, -1065, 1148
157, -1094, 1199
114, -1119, 1038
84, -1236, 832
52, -1257, 832
33, -1224, 910
39, -1141, 925
78, -997, 819
122, -884, 675
122, -884, 675
156, -774, 565
144, -745, 488
126, -723, 429
116, -716, 449
95, -701, 465
134, -584, 368
134, -584, 368
149, -494, 303
158, -388, 330
147, -360, 354
124, -374, 299
110, -360, 202
110, -251, 287
110, -251, 287
125, -99, 336
145, -12, 393
214, 0, 419
302, 78, 438
302, 78, 438
378, 189, 549
470, 271, 734
562, 218, 939
651, 93, 1101
651, 93, 1101
724, -38, 1223
804, -129, 1334
-,-,-
193, -747, 926
235, -650, 667
221, -803, 1035
103, -1001, 1121
23, -1107, 1083
23, -1107, 1083
14, -1255, 1090
-12, -1308, 1104
-25, -1252, 1124
-36, -1192, 1060
-48, -1140, 920
-46, -1096, 739
-42, -1032, 703
-27, -902, 725
-8, -761, 672
-11, -707, 587
-18, -673, 462
-18, -673, 462
-7, -627, 403
1, -580, 365
6, -508, 435
10, -423, 460
10, -423, 460
30, -321, 448
50, -233, 379
80, -105, 380
148, 27, 484
148, 27, 484
200, 61, 520
234, 32, 503
282, 69, 674
282, 69, 674
321, 78, 878
401, 141, 883
510, 162, 912
537, 70, 1126
537, 70, 1126
574, 12, 1280
637, -103, 1344
690, -284, 1367
694, -478, 1432
754, -448, 1500
-,-,-
304, -437, 1063
268, -495, 947
305, -526, 837
248, -606, 1032
143, -748, 1128
143, -748, 1128
93, -775, 1034
50, -914, 1275
-16, -987, 1290
-74, -1030, 1285
-146, -1186, 1150
-138, -1129, 1085
-135, -1034, 1029
-138, -1027, 959
-154, -984, 880
-108, -926, 755
-43, -882, 732
10, -763, 694
53, -723, 582
53, -723, 582
78, -683, 572
60, -674, 653
25, -670, 607
61, -537, 588
61, -537, 588
77, -437, 619
80, -408, 539
107, -314, 452
123, -212, 424
121, -138, 430
168, -69, 440
168, -69, 440
172, -142, 490
202, -153, 454
230, -89, 513
239, -62, 722
239, -62, 722
299, 13, 749
407, 110, 657
496, 116, 716
545, 94, 813
545, 94, 813
585, 75, 953
603, -111, 1120
646, -331, 1186
663, -535, 1253
677, -559, 1583
725, -510, 1680
-,-,-
181, -536, 1037
181, -647, 828
146, -740, 890
66, -885, 1022
-3, -983, 897
-94, -1200, 1189
-182, -1353, 1149
-195, -1308, 1051
-201, -1223, 1034
-214, -1157, 1021
-216, -1084, 848
-187, -976, 770
-192, -938, 805
-194, -914, 760
-182, -831, 584
-143, -742, 475
-143, -742, 475
-146, -751, 460
-141, -672, 388
-124, -595, 362
-100, -498, 397
-59, -384, 376
-29, -297, 349
13, -195, 316
46, -90, 341
46, -90, 341
65, -2, 471
96, 53, 551
149, 143, 552
149, 143, 552
205, 186, 678
287, 202, 920
392, 204, 1048
501, 181, 1135
587, 92, 1264
587, 92, 1264
621, -74, 1419
-,-,-
316, -344, 597
316, -344, 597
356, -331, 700
297, -404, 1120
145, -657, 1354
131, -822, 1231
81, -1080, 1009
37, -1152, 1015
-80, -1439, 1201
-145, -1454, 1303
-148, -1361, 1214
-114, -1228, 959
-37, -1023, 813
-60, -964, 938
-86, -915, 944
-86, -915, 944
-86, -858, 790
-89, -860, 625
-89, -825, 477
-65, -734, 455
-91, -728, 521
-123, -717, 456
-101, -630, 328
-101, -630, 328
-77, -576, 275
-59, -502, 358
-29, -391, 376
-7, -260, 344
13, -155, 390
21, -72, 513
21, -72, 513
82, -10, 534
153, 11, 523
212, 61, 641
212, 61, 641
326, 201, 782
459, 213, 827
550, 196, 983
613, 138, 1201
613, 138, 1201
672, 19, 1250
720, 10, 1343
753, 95, 1540
-,-,-
392, -173, 1190
392, -173, 1190
418, -206, 1022
398, -296, 881
313, -423, 1019
202, -456, 1015
27, -811, 1278
-44, -1065, 1028
-54, -1101, 939
-140, -1211, 1072
-189, -1278, 1095
-200, -1346, 872
-187, -1259, 811
-205, -1164, 825
-212, -1114, 751
-200, -1005, 689
-194, -872, 663
-211, -798, 567
-216, -722, 414
-208, -625, 394
-208, -625, 394
-212, -552, 446
-174, -427, 379
-95, -307, 284
-61, -188, 331
-32, -70, 421
61, 116, 485
61, 116, 485
171, 204, 503
252, 248, 443
329, 371, 555
435, 458, 818
-,-,-
226, -849, 1069
104, -1033, 1259
102, -1080, 1417
48, -1159, 1282
39, -1167, 1079
49, -1101, 930
16, -1102, 855
-13, -1035, 909
-54, -995, 933
-54, -995, 933
-98, -985, 862
-94, -872, 723
-77, -767, 579
-122, -762, 613
-179, -720, 587
-170, -588, 381
-132, -453, 307
-129, -334, 379
-89, -195, 319
-89, -195, 319
-24, -45, 220
31, 57, 311
83, 94, 482
83, 94, 482
172, 168, 490
235, 168, 419
297, 220, 445
402, 292, 587
402, 292, 587
504, 292, 774
555, 131, 964
628, -95, 1130
863, -69, 1629
1032, -313, 1716
1228, -314, 1733
-,-,-
105, -652, 825
108, -776, 865
85, -893, 784
-100, -1171, 1206
-169, -1461, 1296
-136, -1498, 1217
-139, -1455, 1239
-184, -1451, 1274
-177, -1299, 1181
-169, -1094, 964
-158, -910, 856
-166, -788, 854
-197, -780, 710
-197, -780, 710
-202, -734, 523
-204, -693, 456
-218, -604, 459
-210, -539, 321
-161, -402, 214
-128, -266, 283
-92, -165, 365
14, 18, 340
14, 18, 340
61, 145, 526
97, 208, 755
212, 287, 667
379, 436, 612
379, 436, 612
550, 553, 715
714, 554, 848
768, 369, 1057
-,-,-
120, -896, 1141
134, -990, 1184
114, -1108, 1055
157, -1042, 743
157, -1042, 743
11, -1257, 1344
-166, -1476, 1381
-157, -1395, 1218
-162, -1331, 1042
-182, -1210, 978
-174, -1024, 830
-157, -898, 701
-171, -811, 587
-151, -669, 487
-181, -635, 459
-202, -611, 325
-162, -514, 243
-119, -407, 268
-60, -244, 299
15, -74, 336
15, -74, 336
74, 41, 370
144, 126, 468
216, 130, 585
328, 130, 613
-,-,-
247, -695, 1138
205, -704, 1082
142, -796, 1008
51, -1108, 1280
12, -1091, 1339
-82, -1144, 1303
-137, -1206, 1056
-107, -1118, 795
-108, -1117, 657
-119, -1062, 637
-133, -929, 633
-129, -825, 645
-134, -769, 556
-133, -709, 505
-135, -622, 487
-113, -544, 456
-113, -544, 456
-85, -496, 345
-29, -347, 334
-3, -231, 399
29, -163, 387
89, -106, 289
120, -16, 383
120, -16, 383
164, 85, 624
244, 154, 633
349, 210, 542
455, 264, 637
455, 264, 637
575, 292, 842
723, 283, 1040
-,-,-
223, -832, 993
186, -782, 1202
130, -899, 1355
218, -1027, 1054
218, -1027, 1054
217, -986, 1062
114, -1078, 1378
51, -1120, 1487
6, -1145, 1341
-42, -1153, 1250
-43, -1042, 1104
-42, -880, 895
-60, -786, 718
-62, -727, 562
-120, -727, 553
-167, -685, 597
-178, -607, 449
-178, -607, 449
-139, -501, 250
-112, -498, 243
-122, -482, 276
-92, -339, 257
-47, -213, 286
-19, -125, 379
33, 23, 335
33, 23, 335
88, 140, 357
170, 188, 405
297, 320, 397
434, 491, 509
434, 491, 509
571, 501, 791
714, 375, 1025
868, 306, 1205
981, 107, 1542
1035, -254, 1793
-,-,-
141, -592, 616
137, -819, 769
180, -1007, 861
168, -1082, 1013
-71, -1273, 1499
-80, -1508, 1379
-30, -1439, 1067
-55, -1448, 1085
-92, -1377, 1200
-120, -1244, 1352
-207, -1112, 1368
-247, -1005, 1152
-282, -985, 900
-307, -901, 668
-307, -901, 668
-309, -786, 484
-332, -727, 366
-345, -644, 299
-309, -477, 238
-271, -362, 181
-207, -235, 198
-163, -151, 263
-78, 8, 210
8, 198, 241
8, 198, 241
101, 335, 477
200, 414, 713
326, 469, 749
326, 469, 749
480, 546, 842
621, 537, 1034
753, 510, 1278
820, 448, 1559
949, 331, 1807
-,-,-
208, -664, 614
218, -700, 754
236, -633, 952
250, -822, 883
339, -872, 784
126, -1091, 1286
31, -1235, 1591
64, -1170, 1495
43, -1285, 1344
43, -1285, 1344
56, -1279, 1288
39, -1207, 1190
-21, -1114, 1144
-110, -1059, 1049
-147, -1018, 815
-151, -898, 616
-198, -899, 505
-219, -821, 432
-222, -728, 354
-223, -659, 278
-225, -545, 251
-185, -385, 315
-145, -262, 257
-109, -172, 238
-109, -172, 238
-40, -96, 302
45, -10, 247
114, 118, 245
135, 243, 375
200, 283, 535
200, 283, 535
290, 180, 500
375, 185, 511
-,-,-
265, -740, 1201
209, -834, 1051
294, -764, 789
318, -676, 687
204, -847, 1260
108, -934, 1402
108, -934, 1402
121, -872, 1217
119, -869, 1042
87, -905, 1014
16, -1044, 1157
-80, -1081, 1352
-119, -1066, 1227
-92, -953, 907
-114, -897, 839
-178, -929, 809
-171, -896, 657
-178, -770, 621
-242, -770, 633
-242, -770, 633
-230, -760, 447
-165, -644, 200
-96, -457, 224
-42, -307, 273
-1, -243, 239
15, -226, 252
83, -107, 227
83, -107, 227
174, 21, 210
234, 76, 386
316, 58, 505
467, -15, 501
467, -15, 501
625, -17, 619
760, 152, 833
-,-,-
271, -1118, 1087
299, -1008, 1013
332, -844, 797
265, -957, 1034
285, -865, 1062
237, -878, 1114
202, -892, 1111
202, -892, 1111
156, -920, 1034
66, -1053, 908
12, -1129, 900
-38, -1082, 854
-45, -965, 796
-50, -900, 789
-63, -869, 680
-63, -786, 533
-63, -786, 533
-86, -759, 384
-78, -669, 322
-59, -589, 298
-48, -521, 200
-28, -401, 169
-11, -270, 225
-11, -270, 225
-24, -210, 236
-1, -115, 148
12, -47, 150
54, 112, 275
84, 195, 306
84, 195, 306
183, 256, 239
313, 346, 363
379, 397, 718
379, 397, 718
480, 293, 1040
659, 124, 1066
